Year,NOC,Sport,Medal_Count,Num_Events,Residuals
2020,PUR,Skateboarding,2,4.0,6.898185331327488
2020,PUR,Table Tennis,3,5.0,3.4315514100476356
2020,PUR,Taekwondo,1,8.0,2.2585159384924225
2020,PUR,Wrestling,1,12.0,0.3583273529614086
2020,PUR,Wrestling,1,6.0,2.3087944048884648
2020,QAT,Athletics,9,48.0,-4.847222589140149
2020,QAT,Judo,1,15.0,-0.16152024958728717
2020,QAT,Rowing,1,14.0,-3.178987381396274
2020,QAT,Shooting,1,15.0,-2.3169266121345533
2020,QAT,Weightlifting,1,14.0,2.327886101164511
2020,ROC,Archery,9,5.0,-1.1076051028478666
2020,ROC,Athletics,10,48.0,-15.76084813450672
2020,ROC,Badminton,4,5.0,-6.661543405407517
2020,ROC,Boxing,11,13.0,-0.21785400209635952
2020,ROC,Equestrian,10,2.0,-4.367067646170526
2020,ROC,Equestrian,10,2.0,-4.367067646170526
2020,ROC,Equestrian,10,2.0,-4.367067646170526
2020,ROC,Fencing,42,12.0,25.203281144785663
2020,ROC,Handball,15,2.0,-6.753289762872988
2020,ROC,Judo,24,15.0,10.924854205046142
2020,ROC,Modern Pentathlon,3,2.0,-1.7362431930037747
2020,ROC,Rowing,10,14.0,-6.092612926762847
2020,ROC,Sailing,6,10.0,-6.393648210292165
2020,ROC,Shooting,31,15.0,15.769447842498874
2020,ROC,Sport Climbing,3,2.0,-1.018049848544452
2020,ROC,Table Tennis,3,5.0,-8.080134375985782
2020,ROC,Taekwondo,4,8.0,-6.253169847540994
2020,ROC,Tennis,18,5.0,7.412015109440215
2020,ROC,Triathlon,8,3.0,-0.619466807142409
2020,ROC,Volleyball,24,2.0,5.714029756094138
2020,ROC,Volleyball,24,2.0,5.714029756094138
2020,ROC,Weightlifting,2,14.0,-8.58573944420206
2020,ROC,Wrestling,17,12.0,4.8466415669279925
2020,ROC,Wrestling,17,6.0,6.797108618855049
2020,ROU,Archery,1,5.0,-7.826839870967049
2020,ROU,Athletics,9,48.0,-15.480082902625906
2020,ROU,Boxing,2,13.0,-7.937088770215542
2020,ROU,Fencing,2,12.0,-13.51595362333352
2020,ROU,Football,22,2.0,3.4616357931392123
2020,ROU,Judo,3,15.0,-8.794380563073037
2020,ROU,Rowing,36,14.0,21.188152305117974
2020,ROU,Shooting,1,15.0,-12.949786925620305
2020,ROU,Table Tennis,8,5.0,-1.7993691441049613
2020,ROU,Tennis,3,5.0,-6.307219658678971
2020,ROU,Triathlon,1,3.0,-6.338701575261592
2020,ROU,Wrestling,5,12.0,-5.87259320119119
2020,ROU,Wrestling,5,6.0,-3.922126149264134
2020,RSA,Athletics,40,48.0,22.880490758357066
2020,RSA,Equestrian,1,2.0,-4.725728753306739
2020,RSA,Equestrian,1,2.0,-4.725728753306739
2020,RSA,Equestrian,1,2.0,-4.725728753306739
2020,RSA,Football,19,2.0,7.822209454122181
2020,RSA,Golf,2,2.0,1.822839677368287
2020,RSA,Judo,1,15.0,-3.4338069020900726
2020,RSA,Rowing,6,14.0,-1.4512740338990602
2020,RSA,Sailing,3,10.0,-0.7523093174283781
2020,RSA,Skateboarding,3,4.0,5.027838438157856
2020,RSA,Sport Climbing,2,2.0,6.623289044319331
2020,RSA,Surfing,1,2.0,2.6329816880185763
2020,RSA,Triathlon,3,3.0,3.0218720857213768
2020,RWA,Athletics,2,48.0,-6.987720822682906
2020,SAM,Athletics,1,48.0,-12.361710265899111
2020,SAM,Boxing,2,13.0,3.181283866511249
2020,SAM,Judo,1,15.0,0.32399207365375204
2020,SAM,Sailing,1,10.0,1.0054896583154456
2020,SEN,Athletics,1,48.0,-14.42901299049335
2020,SEN,Fencing,1,12.0,-5.464883711200967
2020,SEN,Judo,1,15.0,-1.7433106509404865
2020,SEN,Shooting,1,15.0,-3.8987170134877527
2020,SEN,Table Tennis,1,5.0,0.25170076802758956
2020,SEN,Wrestling,1,12.0,-0.8215232890586375
2020,SEN,Wrestling,1,6.0,1.1289437628684187
2020,SEY,Athletics,1,48.0,-11.640484095724947
2020,SEY,Judo,1,15.0,1.045218243827918
2020,SEY,Sailing,1,10.0,1.7267158284896116
2020,SGP,Athletics,1,48.0,-12.100777842058156
2020,SGP,Badminton,2,5.0,3.998526887041047
2020,SGP,Equestrian,1,2.0,-0.7069973537219596
2020,SGP,Equestrian,1,2.0,-0.7069973537219596
2020,SGP,Equestrian,1,2.0,-0.7069973537219596
2020,SGP,Fencing,2,12.0,-2.1366485627657728
2020,SGP,Rowing,1,14.0,-2.432542634314281
2020,SGP,Sailing,4,10.0,4.266422082156401
2020,SGP,Shooting,1,15.0,-1.5704818650525585
2020,SGP,Table Tennis,6,5.0,7.579935916462784
2020,SKN,Athletics,2,48.0,-4.465581825239056
2020,SLE,Athletics,1,48.0,-10.223851743371661
2020,SLE,Judo,1,15.0,2.4618505961812023
2020,SLO,Archery,1,5.0,1.780235550012252
2020,SLO,Athletics,8,48.0,-6.873007481646599
2020,SLO,Basketball,12,2.0,5.978150403097224
2020,SLO,Basketball,12,2.0,5.978150403097224
2020,SLO,Golf,1,2.0,3.0693414373646206
2020,SLO,Judo,5,15.0,2.812694857906262
2020,SLO,Sailing,3,10.0,1.4941924425679556
2020,SLO,Shooting,2,15.0,-2.342711504641004
2020,SLO,Sport Climbing,2,2.0,8.869790804315665
2020,SLO,Table Tennis,5,5.0,4.807706276874338
2020,SLO,Taekwondo,1,8.0,1.634670805319125
2020,SMR,Judo,1,15.0,2.4750283536147375
2020,SMR,Shooting,4,15.0,3.3196219910674714
2020,SMR,Wrestling,1,12.0,3.3968157154965866
2020,SMR,Wrestling,1,6.0,5.347282767423643
2020,SOL,Athletics,1,48.0,-8.534397045757544
2020,SOL,Weightlifting,1,14.0,6.640711644547117
2020,SOM,Athletics,1,48.0,-3.763168827546412
2020,SOM,Boxing,1,13.0,10.779825304863948
2020,SRB,Athletics,5,48.0,-14.482446006315275
2020,SRB,Basketball,12,2.0,1.3687118784285488
2020,SRB,Basketball,12,2.0,1.3687118784285488
2020,SRB,Boxing,1,13.0,-3.939451873904911
2020,SRB,Judo,5,15.0,-1.79674366676241
2020,SRB,Karate,1,8.0,-0.7549733947686317
2020,SRB,Rowing,3,14.0,-6.814210798571397
2020,SRB,Shooting,19,15.0,10.047849970690326
2020,SRB,Table Tennis,5,5.0,0.19826775220566617
2020,SRB,Taekwondo,2,8.0,-1.974767719349547
2020,SRB,Tennis,8,5.0,3.69041723763166
2020,SRB,Volleyball,12,2.0,-0.007568115714413182
2020,SRB,Volleyball,12,2.0,-0.007568115714413182
2020,SRB,Wrestling,4,12.0,-1.8749563048805626
2020,SRB,Wrestling,4,6.0,0.0755107470464953
2020,SRI,Athletics,2,48.0,-9.508881857781201
2020,SRI,Badminton,1,5.0,4.590422871318001
2020,SRI,Equestrian,1,2.0,0.8848986305549946
2020,SRI,Equestrian,1,2.0,0.8848986305549946
2020,SRI,Equestrian,1,2.0,0.8848986305549946
2020,SRI,Judo,1,15.0,2.176820481771662
2020,SRI,Shooting,1,15.0,0.021414119224395733
2020,SSD,Athletics,2,48.0,-7.845223890780797
2020,STP,Athletics,1,48.0,-6.002707524039902
2020,SUD,Athletics,1,48.0,-9.546543540727487
2020,SUD,Judo,1,15.0,3.1391587988253775
2020,SUD,Rowing,1,14.0,0.121691667016389
2020,SUI,Athletics,34,48.0,13.640061742401418
2020,SUI,Badminton,1,5.0,-4.26063352849938
2020,SUI,Equestrian,17,2.0,8.033842230737614
2020,SUI,Equestrian,17,2.0,8.033842230737614
2020,SUI,Equestrian,17,2.0,8.033842230737614
2020,SUI,Fencing,7,12.0,-4.395808978306199
2020,SUI,Golf,2,2.0,-1.4175893385873604
2020,SUI,Judo,2,15.0,-5.67423591804572
2020,SUI,Karate,1,8.0,-1.6324656460519407
2020,SUI,Rowing,9,14.0,-1.6917030498547074
2020,SUI,Sailing,6,10.0,-0.9927383333840254
2020,SUI,Shooting,4,15.0,-5.829642280592985
2020,SUI,Sport Climbing,1,2.0,2.382860028363684
2020,SUI,Table Tennis,1,5.0,-4.679224499077643
2020,SUI,Tennis,4,5.0,-1.187075013651647
2020,SUI,Triathlon,8,3.0,4.7814430697657295
2020,SUI,Wrestling,1,12.0,-5.75244855616387
2020,SUI,Wrestling,1,6.0,-3.8019815042368137
2020,SUR,Badminton,1,5.0,7.189478667288646
2020,SVK,Archery,1,5.0,1.1017674986002124
2020,SVK,Athletics,10,48.0,-5.551475533058641
2020,SVK,Badminton,1,5.0,0.5478291960405617
2020,SVK,Boxing,1,13.0,-0.008481400648280513
2020,SVK,Golf,1,2.0,2.390873385952581
2020,SVK,Shooting,10,15.0,4.978820443946956
2020,SVK,Table Tennis,4,5.0,3.1292382254622986
2020,SVK,Tennis,4,5.0,3.6213877108882944
2020,SVK,Wrestling,1,12.0,-0.9439858316239285
2020,SVK,Wrestling,1,6.0,1.0064812203031277
2020,SWE,Archery,1,5.0,-5.197281934407751
2020,SWE,Athletics,21,48.0,-0.8505249660666117
2020,SWE,Badminton,1,5.0,-5.751220236967402
2020,SWE,Boxing,2,13.0,-5.307530833656244
2020,SWE,Equestrian,23,2.0,12.54325552226959
2020,SWE,Equestrian,23,2.0,12.54325552226959
2020,SWE,Equestrian,23,2.0,12.54325552226959
2020,SWE,Football,22,2.0,6.091193729698507
2020,SWE,Golf,4,2.0,-0.9081760470553846
2020,SWE,Handball,30,2.0,12.157033405567127
2020,SWE,Judo,4,15.0,-5.164822626513743
2020,SWE,Rowing,1,14.0,-11.182289758322733
2020,SWE,Sailing,9,10.0,0.5166749581479504
2020,SWE,Shooting,1,15.0,-10.320228989061011
2020,SWE,Skateboarding,1,4.0,-1.7031772862658165
2020,SWE,Table Tennis,7,5.0,-0.16981120754566703
2020,SWE,Tennis,1,5.0,-5.677661722119673
2020,SWE,Weightlifting,1,14.0,-5.675416275761949
2020,SWE,Wrestling,3,12.0,-5.243035264631896
2020,SWE,Wrestling,3,6.0,-3.2925682127048397
2020,SWZ,Athletics,1,48.0,-7.969486554218056
2020,SWZ,Boxing,1,13.0,6.573507578192304
2020,SYR,Athletics,1,48.0,-12.628738690017745
2020,SYR,Equestrian,1,2.0,-1.234958201681545
2020,SYR,Equestrian,1,2.0,-1.234958201681545
2020,SYR,Equestrian,1,2.0,-1.234958201681545
2020,SYR,Table Tennis,1,5.0,2.0519750685031966
2020,SYR,Triathlon,1,3.0,4.512642637346568
2020,SYR,Weightlifting,1,14.0,2.5463700002869185
2020,TAN,Athletics,3,48.0,-8.85651283935352
2020,TGA,Athletics,1,48.0,-10.15531997368659
2020,TGA,Taekwondo,2,8.0,6.352358313279137
2020,TGA,Weightlifting,1,14.0,5.01978871661807
2020,THA,Athletics,2,48.0,-14.933815092599467
2020,THA,Badminton,7,5.0,5.165489636499736
2020,THA,Boxing,4,13.0,1.609179039810897
2020,THA,Equestrian,6,2.0,0.4599653957367309
2020,THA,Equestrian,6,2.0,0.4599653957367309
2020,THA,Equestrian,6,2.0,0.4599653957367309
2020,THA,Golf,4,2.0,4.008533826411755
2020,THA,Judo,1,15.0,-3.2481127530466036
2020,THA,Rowing,2,14.0,-5.265579884855592
2020,THA,Sailing,3,10.0,-0.5666151683849101
2020,THA,Shooting,8,15.0,1.5964808844061302
2020,THA,Table Tennis,2,5.0,-0.25310133407852753
2020,THA,Taekwondo,2,8.0,0.5738631943662593
2020,TJK,Athletics,1,48.0,-12.659660332408023
2020,TJK,Boxing,3,13.0,3.8833338000023367
2020,TJK,Judo,4,15.0,3.0260420071448397
2020,TKM,Athletics,1,48.0,-11.699851283501811
2020,TKM,Judo,1,15.0,0.9858510560510538
2020,TKM,Weightlifting,5,14.0,7.47525740680285
2020,TLS,Athletics,1,48.0,-6.43648707609789
2020,TOG,Athletics,1,48.0,-9.35501910256114
2020,TOG,Rowing,1,14.0,0.31321610518273424
2020,TOG,Table Tennis,1,5.0,5.325694655959798
2020,TPE,Archery,14,5.0,13.765716249532003
2020,TPE,Athletics,6,48.0,-9.88752678212685
2020,TPE,Badminton,5,5.0,4.211777946972353
2020,TPE,Boxing,4,13.0,2.6554673502835104
2020,TPE,Equestrian,1,2.0,-3.493746293790654
2020,TPE,Equestrian,1,2.0,-3.493746293790654
2020,TPE,Equestrian,1,2.0,-3.493746293790654
2020,TPE,Golf,3,2.0,4.054822136884372
2020,TPE,Judo,3,15.0,-0.20182444257398657
2020,TPE,Karate,2,8.0,3.8399458294197917
2020,TPE,Rowing,1,14.0,-5.219291574382975
2020,TPE,Shooting,9,15.0,3.6427691948787473
2020,TPE,Table Tennis,12,5.0,10.79318697639409
2020,TPE,Taekwondo,4,8.0,3.6201515048388764
2020,TPE,Tennis,5,5.0,4.285336461820085
2020,TPE,Weightlifting,7,14.0,6.28758190817781
2020,TTO,Athletics,30,48.0,15.613778562814485
2020,TTO,Boxing,1,13.0,1.156772695224845
2020,TTO,Judo,1,15.0,-0.7005190976326521
2020,TTO,Rowing,1,14.0,-3.7179862294416406
2020,TTO,Sailing,1,10.0,-0.019021512970958554
2020,TUN,Archery,4,5.0,4.538683654185302
2020,TUN,Athletics,3,48.0,-12.114559377473551
2020,TUN,Boxing,2,13.0,1.4284347549368093
2020,TUN,Fencing,11,12.0,4.849569901818832
2020,TUN,Judo,3,15.0,0.5711429620793123
2020,TUN,Rowing,2,14.0,-3.4463241697296763
2020,TUN,Sailing,4,10.0,2.252640546741006
2020,TUN,Shooting,5,15.0,0.4157365995320461
2020,TUN,Table Tennis,2,5.0,1.5661543810473884
2020,TUN,Taekwondo,1,8.0,1.3931189094921752
2020,TUN,Tennis,1,5.0,1.0583038664733841
2020,TUN,Volleyball,12,2.0,4.360318513127307
2020,TUN,Volleyball,12,2.0,4.360318513127307
2020,TUN,Weightlifting,5,14.0,5.0605493128311085
2020,TUN,Wrestling,10,12.0,8.492930323961161
2020,TUN,Wrestling,10,6.0,10.443397375888217
2020,TUR,Archery,4,5.0,1.3672398802026855
2020,TUR,Athletics,28,48.0,9.713996848543832
2020,TUR,Badminton,1,5.0,-2.186698422356965
2020,TUR,Boxing,6,13.0,2.2569909809541926
2020,TUR,Fencing,1,12.0,-8.321873872163785
2020,TUR,Judo,6,15.0,0.3996991880966938
2020,TUR,Karate,7,8.0,6.441469460090474
2020,TUR,Modern Pentathlon,1,2.0,3.7386017900467774
2020,TUR,Rowing,1,14.0,-7.617767943712293
2020,TUR,Sailing,8,10.0,3.081196772758389
2020,TUR,Shooting,5,15.0,-2.7557071744505706
2020,TUR,Taekwondo,5,8.0,2.2216751355095585
2020,TUR,Volleyball,12,2.0,1.1888747391446906
2020,TUR,Volleyball,12,2.0,1.1888747391446906
2020,TUR,Weightlifting,2,14.0,-1.1108944611515081
2020,TUR,Wrestling,9,12.0,4.321486549978545
2020,TUR,Wrestling,9,6.0,6.271953601905601
2020,TUV,Athletics,2,48.0,-4.559559638740076
2020,UAE,Athletics,1,48.0,-11.02953694526942
2020,UAE,Judo,2,15.0,2.6561653942834447
2020,UAE,Shooting,1,15.0,-0.49924096826382325
2020,UGA,Athletics,22,48.0,6.644473617254842
2020,UGA,Boxing,3,13.0,2.1874677496652026
2020,UGA,Rowing,1,14.0,-4.687291175001283
2020,UKR,Archery,9,5.0,-2.0300657783379794
2020,UKR,Athletics,49,48.0,22.31669119000317
2020,UKR,Badminton,2,5.0,-9.58400408089763
2020,UKR,Boxing,5,13.0,-7.140314677586472
2020,UKR,Equestrian,2,2.0,-13.289528321660637
2020,UKR,Equestrian,2,2.0,-13.289528321660637
2020,UKR,Equestrian,2,2.0,-13.289528321660637
2020,UKR,Fencing,9,12.0,-8.719179530704452
2020,UKR,Judo,7,15.0,-6.997606470443969
2020,UKR,Karate,3,8.0,-5.955836198450191
2020,UKR,Modern Pentathlon,1,2.0,-4.658703868493888
2020,UKR,Rowing,2,14.0,-15.015073602252958
2020,UKR,Shooting,12,15.0,-4.153012832991237
2020,UKR,Table Tennis,3,5.0,-9.002595051475893
2020,UKR,Tennis,6,5.0,-5.510445566049897
2020,UKR,Triathlon,1,3.0,-8.54192748263252
2020,UKR,Weightlifting,2,14.0,-9.508200119692173
2020,UKR,Wrestling,10,12.0,-3.0758191085621203
2020,UKR,Wrestling,10,6.0,-1.125352056635064
2020,URU,Athletics,3,48.0,-11.067988408076774
2020,URU,Judo,1,15.0,-0.38228606852391067
2020,URU,Rowing,2,14.0,-2.399753200332899
2020,URU,Sailing,3,10.0,2.299211516137783
2020,USA,Archery,14,5.0,-7.004028538744635
2020,USA,Athletics,160,48.0,123.3427284295965
2020,USA,Badminton,4,5.0,-17.557966841304285
2020,USA,Basketball,24,2.0,-3.806113685659664
2020,USA,Basketball,24,2.0,-3.806113685659664
2020,USA,Boxing,10,13.0,-12.114277437993128
2020,USA,Equestrian,22,2.0,-3.2634910820672864
2020,USA,Equestrian,22,2.0,-3.2634910820672864
2020,USA,Equestrian,22,2.0,-3.2634910820672864
2020,USA,Fencing,42,12.0,14.306857708888892
2020,USA,Football,22,2.0,-8.715552874638373
2020,USA,Golf,8,2.0,-11.714922651392268
2020,USA,Judo,4,15.0,-19.971569230850623
2020,USA,Karate,4,8.0,-14.929798958856846
2020,USA,Modern Pentathlon,2,2.0,-13.632666628900544
2020,USA,Rowing,37,14.0,10.010963637340389
2020,USA,Sailing,13,10.0,-10.290071646188927
2020,USA,Shooting,36,15.0,9.87302440660211
2020,USA,Skateboarding,12,4.0,-5.509923890602696
2020,USA,Sport Climbing,4,2.0,-10.914473284441222
2020,USA,Surfing,4,2.0,-13.904780640741976
2020,USA,Table Tennis,10,5.0,-11.976557811882547
2020,USA,Taekwondo,2,8.0,-19.14959328343776
2020,USA,Tennis,17,5.0,-4.484408326456549
2020,USA,Triathlon,10,3.0,-9.515890243039177
2020,USA,Volleyball,24,2.0,-5.182393679802626
2020,USA,Volleyball,24,2.0,-5.182393679802626
2020,USA,Weightlifting,8,14.0,-13.482162880098826
2020,USA,Wrestling,15,12.0,-8.049781868968775
2020,USA,Wrestling,15,6.0,-6.099314817041719
2020,UZB,Athletics,7,48.0,-8.850155521891084
2020,UZB,Boxing,11,13.0,9.692838610519276
2020,UZB,Fencing,3,12.0,-3.8860262425987013
2020,UZB,Judo,19,15.0,15.835546817661779
2020,UZB,Modern Pentathlon,2,2.0,7.17444941961186
2020,UZB,Rowing,2,14.0,-4.181920314147209
2020,UZB,Shooting,2,15.0,-3.319859544885487
2020,UZB,Taekwondo,4,8.0,3.657522765074642
2020,UZB,Tennis,1,5.0,0.32270772205585097
2020,UZB,Weightlifting,4,14.0,3.3249531684135754
2020,UZB,Wrestling,8,12.0,5.757334179543628
2020,UZB,Wrestling,8,6.0,7.707801231470684
2020,VAN,Judo,1,15.0,2.430982733498393
2020,VAN,Rowing,1,14.0,-0.5864843983105974
2020,VAN,Table Tennis,1,5.0,4.425994152466468
2020,VEN,Athletics,4,48.0,-11.574061015782679
2020,VEN,Boxing,3,13.0,1.9689331166276816
2020,VEN,Fencing,2,12.0,-4.609931736490296
2020,VEN,Golf,1,2.0,2.368287903228543
2020,VEN,Judo,3,15.0,0.11164132377018454
2020,VEN,Karate,3,8.0,5.153411595763963
2020,VEN,Rowing,2,14.0,-3.905825808038804
2020,VEN,Sailing,1,10.0,-1.206861091568122
2020,VEN,Shooting,2,15.0,-3.0437650387770816
2020,VEN,Volleyball,12,2.0,3.9008168748181795
2020,VEN,Volleyball,12,2.0,3.9008168748181795
2020,VEN,Weightlifting,4,14.0,3.601047674521981
2020,VIE,Archery,4,5.0,8.394935174533412
2020,VIE,Athletics,1,48.0,-10.258307857125445
2020,VIE,Badminton,2,5.0,5.84099687197376
2020,VIE,Boxing,2,13.0,5.284686275284918
2020,VIE,Judo,1,15.0,2.4273944824274203
2020,VIE,Rowing,2,14.0,0.4099273506184318
2020,VIE,Shooting,1,15.0,0.27198811988015237
2020,VIE,Taekwondo,1,8.0,5.249370429840283
2020,VIE,Weightlifting,2,14.0,5.916800833179217
2020,VIN,Athletics,1,48.0,-3.5069745499119627
2020,YEM,Athletics,1,48.0,-6.484252363476944
2020,YEM,Judo,1,15.0,6.201449976075919
2020,YEM,Shooting,1,15.0,4.046043613528653
2020,ZAM,Athletics,3,48.0,-10.776139209012936
2020,ZAM,Boxing,3,13.0,3.7668549233974247
2020,ZAM,Football,22,2.0,14.16557948675218
2020,ZAM,Judo,1,15.0,-0.09043686946007412
2020,ZIM,Athletics,1,48.0,-12.364615046895297
2020,ZIM,Golf,1,2.0,4.577733872115925
2020,ZIM,Rowing,1,14.0,-2.6963798391514224
2024,AFG,Athletics,2,48.0,-12.380677310724177
2024,AFG,Judo,1,15.0,-0.6949749711713133
2024,AIN,Rowing,2,14.0,-5.691756110642941
2024,AIN,Shooting,2,15.0,-4.82969534138122
2024,AIN,Taekwondo,1,8.0,-0.8523130314210894
2024,AIN,Tennis,14,5.0,11.812871925560119
2024,AIN,Weightlifting,2,10.0,1.1154287398692144
2024,AIN,Wrestling,2,12.0,-1.752501616952105
2024,AIN,Wrestling,2,6.0,0.197965434974952
2024,ALB,Athletics,2,48.0,-10.536884475190437
2024,ALB,Shooting,2,15.0,-0.006588498184840752
2024,ALB,Wrestling,3,12.0,4.070605226244274
2024,ALB,Wrestling,3,6.0,6.02107227817133
2024,ALG,Athletics,8,48.0,-7.729535887279152
2024,ALG,Badminton,2,5.0,1.3697688418200515
2024,ALG,Boxing,5,13.0,3.8134582451312102
2024,ALG,Fencing,8,12.0,1.2345933920132302
2024,ALG,Judo,3,15.0,-0.04383354772628767
2024,ALG,Rowing,2,14.0,-4.061300679535276
2024,ALG,Sailing,1,10.0,-1.362335963064595
2024,ALG,Shooting,3,15.0,-2.199239910273554
2024,ALG,Table Tennis,2,5.0,0.9511778712417884
2024,ALG,Weightlifting,1,10.0,1.745884170976879
2024,ALG,Wrestling,8,12.0,5.87795381415556
2024,ALG,Wrestling,8,6.0,7.828420866082617
2024,AND,Athletics,1,48.0,-9.11270274505241
2024,ANG,Athletics,1,48.0,-12.89034809752037
2024,ANG,Handball,15,2.0,5.117210274113365
2024,ANG,Judo,1,15.0,-0.20464575796750584
2024,ANG,Rowing,1,14.0,-3.2221128897764943
2024,ANG,Sailing,3,10.0,2.4768518266941872
2024,ANT,Athletics,2,48.0,-10.288080271452781
2024,ANT,Sailing,1,10.0,2.079119652761776
2024,ARG,Archery,1,5.0,-1.699116845121571
2024,ARG,Athletics,6,48.0,-12.352359876780426
2024,ARG,Equestrian,1,2.0,-5.958579388444229
2024,ARG,Equestrian,1,2.0,-5.958579388444229
2024,ARG,Equestrian,1,2.0,-5.958579388444229
2024,ARG,Fencing,1,12.0,-8.388230597488043
2024,ARG,Football,18,2.0,5.589358818984692
2024,ARG,Golf,2,2.0,0.5899890422307958
2024,ARG,Handball,15,2.0,0.6551984948533107
2024,ARG,Judo,1,15.0,-4.666657537227563
2024,ARG,Modern Pentathlon,1,2.0,3.672245064722519
2024,ARG,Rowing,4,14.0,-4.6841246690365494
2024,ARG,Sailing,7,10.0,2.014840047434131
2024,ARG,Shooting,5,15.0,-2.822063899774828
2024,ARG,Skateboarding,2,4.0,2.7949878030203648
2024,ARG,Table Tennis,1,5.0,-2.6716461182594857
2024,ARG,Taekwondo,1,8.0,-1.8446815898146984
2024,ARG,Tennis,15,5.0,11.82050336716651
2024,ARG,Triathlon,1,3.0,-0.2109785494161136
2024,ARG,Volleyball,13,2.0,2.122518013820436
2024,ARG,Volleyball,13,2.0,2.122518013820436
2024,ARM,Athletics,1,48.0,-13.128767240356524
2024,ARM,Boxing,1,13.0,1.4142268920538394
2024,ARM,Shooting,1,15.0,-2.598471263350926
2024,ARM,Weightlifting,3,10.0,5.346652817899509
2024,ARM,Wrestling,5,12.0,4.478722461078189
2024,ARM,Wrestling,5,6.0,6.429189513005246
2024,ARU,Sailing,2,10.0,3.430906171664177
2024,ARU,Shooting,1,15.0,-0.40599777554478234
2024,ASA,Athletics,1,48.0,-10.617326900893595
2024,AUS,Archery,4,5.0,-6.339666561420518
2024,AUS,Athletics,90,48.0,64.00709040692063
2024,AUS,Badminton,3,5.0,-7.893604863980167
2024,AUS,Basketball,23,2.0,5.858248291664452
2024,AUS,Basketball,23,2.0,5.858248291664452
2024,AUS,Boxing,12,13.0,0.5500845393309888
2024,AUS,Breaking,2,2.0,-2.5387140772087493
2024,AUS,Equestrian,22,2.0,7.4008708952568245
2024,AUS,Equestrian,22,2.0,7.4008708952568245
2024,AUS,Equestrian,22,2.0,7.4008708952568245
2024,AUS,Football,19,2.0,-1.0511908973142567
2024,AUS,Golf,4,2.0,-5.05056067406815
2024,AUS,Judo,3,15.0,-10.307207253526508
2024,AUS,Modern Pentathlon,1,2.0,-3.9683046515764273
2024,AUS,Rowing,38,14.0,21.675325614664505
2024,AUS,Sailing,12,10.0,-0.6257096688648129
2024,AUS,Shooting,15,15.0,-0.4626136160737744
2024,AUS,Skateboarding,9,4.0,2.15443808672142
2024,AUS,Sport Climbing,2,4.0,-2.900266991092791
2024,AUS,Surfing,4,2.0,-3.2404186634178602
2024,AUS,Table Tennis,12,5.0,0.6878041654415679
2024,AUS,Taekwondo,3,8.0,-7.4852313061136435
2024,AUS,Tennis,15,5.0,4.179953650867564
2024,AUS,Triathlon,4,3.0,-4.851528265715059
2024,AUS,Weightlifting,3,10.0,-6.517489534823339
2024,AUS,Wrestling,2,12.0,-10.38541989164466
2024,AUS,Wrestling,2,6.0,-8.434952839717603
2024,AUT,Archery,1,5.0,-1.7454700129419018
2024,AUT,Athletics,7,48.0,-11.398713044600758
2024,AUT,Badminton,1,5.0,-2.2994083155015526
2024,AUT,Equestrian,17,2.0,9.99506744373544
2024,AUT,Equestrian,17,2.0,9.99506744373544
2024,AUT,Equestrian,17,2.0,9.99506744373544
2024,AUT,Golf,3,2.0,1.543635874410465
2024,AUT,Judo,12,15.0,6.286989294952108
2024,AUT,Rowing,3,14.0,-5.730477836856881
2024,AUT,Sailing,9,10.0,3.9684868796138
2024,AUT,Shooting,10,15.0,2.1315829324048403
2024,AUT,Sport Climbing,2,4.0,4.693929557385824
2024,AUT,Table Tennis,2,5.0,-1.7179992860798166
2024,AUT,Taekwondo,1,8.0,-1.8910347576350288
2024,AUT,Tennis,2,5.0,-1.2258498006538208
2024,AUT,Triathlon,4,3.0,2.742668282763555
2024,AZE,Archery,1,5.0,0.29327284693329836
2024,AZE,Athletics,1,48.0,-15.359970184725555
2024,AZE,Badminton,2,5.0,0.7393345443736477
2024,AZE,Boxing,5,13.0,3.1830239476848057
2024,AZE,Fencing,1,12.0,-6.3958409054331735
2024,AZE,Judo,9,15.0,5.325732154827308
2024,AZE,Rowing,1,14.0,-5.691734976981681
2024,AZE,Shooting,2,15.0,-3.8296742077199584
2024,AZE,Taekwondo,1,8.0,0.14770810224017117
2024,AZE,Triathlon,1,3.0,1.7814111426387569
2024,AZE,Wrestling,12,12.0,9.247519516709156
2024,AZE,Wrestling,12,6.0,11.197986568636212
2024,BAH,Athletics,19,48.0,1.4773811865993345
2024,BAN,Archery,1,5.0,8.580628942251685
2024,BAN,Athletics,1,48.0,-7.072614089407168
2024,BAN,Shooting,1,15.0,3.4576818875984294
2024,BAR,Athletics,2,48.0,-10.591434372463393
2024,BAR,Triathlon,1,3.0,5.549946954900917
2024,BDI,Athletics,5,48.0,-4.041578141803523
2024,BDI,Judo,1,15.0,4.64412419774934
2024,BEL,Athletics,60,48.0,41.081017645591785
2024,BEL,Badminton,2,5.0,-1.819677625309006
2024,BEL,Basketball,12,2.0,1.9321755303356163
2024,BEL,Basketball,12,2.0,1.9321755303356163
2024,BEL,Boxing,3,13.0,-1.375988221997848
2024,BEL,Equestrian,23,2.0,15.474798133927987
2024,BEL,Equestrian,23,2.0,15.474798133927987
